w,q,Tq,Tw,Ts
37.0,38.0,0.16799482439483504,0.15316102957017466,0.014833794824660526
36.5,37.5,0.16812061228051997,0.15328209416633048,0.014838518114189615
36.0,37.0,0.16861939340791418,0.15377810599144284,0.01484128741647146
36.25,37.25,0.16885274667062952,0.1540135000486019,0.01483924662202772
36.4,37.4,0.16885274667062952,0.1540135000486019,0.01483924662202772
36.5,37.5,0.16885274667062952,0.1540135000486019,0.01483924662202772
36.57142857142857,37.57142857142857,0.16885274667062952,0.1540135000486019,0.01483924662202772
36.75,37.75,0.16885274667062952,0.1540135000486019,0.01483924662202772
36.888888888888886,37.888888888888886,0.16885274667062952,0.1540135000486019,0.01483924662202772
36.9,37.9,0.16897896773990795,0.15413042103872435,0.014848546701183732
36.90909090909091,37.90909090909091,0.16897896773990795,0.15413042103872435,0.014848546701183732
36.916666666666664,37.916666666666664,0.16897896773990795,0.15413042103872435,0.014848546701183732
36.84615384615385,37.84615384615385,0.16921373007369084,0.15437231389836376,0.014841416175327167
36.714285714285715,37.714285714285715,0.16932801415340468,0.15448859241418902,0.014839421739215746
36.53333333333333,37.53333333333333,0.16943789784161603,0.15460300212609837,0.014834895715517755
36.375,37.375,0.16943789784161603,0.15460300212609837,0.014834895715517755
36.294117647058826,37.294117647058826,0.16943789784161603,0.15460300212609837,0.014834895715517755
36.22222222222222,37.22222222222222,0.16943789784161603,0.15460300212609837,0.014834895715517755
36.21052631578947,37.21052631578947,0.16955246431407267,0.15471525895416188,0.014837205359910906
36.15,37.15,0.16966212170648579,0.15482940450061344,0.01483271720587247
36.142857142857146,37.142857142857146,0.16976688817520086,0.15493733689344094,0.014829551281760035
36.18181818181818,37.18181818181818,0.16987287252958122,0.155045181862572,0.01482769066700935
36.21739130434783,37.21739130434783,0.1700784984929314,0.15525404280339292,0.014824455689538635
36.25,37.25,0.1700784984929314,0.15525404280339292,0.014824455689538635
36.28,37.28,0.1700784984929314,0.15525404280339292,0.014824455689538635
36.30769230769231,37.30769230769231,0.17018009890602306,0.15535530665641056,0.014824792249612634
36.333333333333336,37.333333333333336,0.17018009890602306,0.15535530665641056,0.014824792249612634
36.392857142857146,37.392857142857146,0.17018009890602306,0.15535530665641056,0.014824792249612634
36.44827586206897,37.44827586206897,0.17018009890602306,0.15535530665641056,0.014824792249612634
36.53333333333333,37.53333333333333,0.17018009890602306,0.15535530665641056,0.014824792249612634
36.645161290322584,37.645161290322584,0.17018009890602306,0.15535530665641056,0.014824792249612634
36.78125,37.78125,0.17018009890602306,0.15535530665641056,0.014824792249612634
36.90909090909091,37.90909090909091,0.17018009890602306,0.15535530665641056,0.014824792249612634
37.029411764705884,38.029411764705884,0.17018009890602306,0.15535530665641056,0.014824792249612634
37.142857142857146,38.142857142857146,0.17018009890602306,0.15535530665641056,0.014824792249612634
37.22222222222222,38.22222222222222,0.17029152248504728,0.1554555809052141,0.014835941579833315
37.270270270270274,38.270270270270274,0.1704014251113003,0.15556766910005415,0.014833756011246252
37.28947368421053,38.28947368421053,0.17051199663282604,0.15568158355573555,0.014830413077090645
37.333333333333336,38.333333333333336,0.17051199663282604,0.15568158355573555,0.014830413077090645
37.35,38.35,0.17061819187577892,0.15578874719282265,0.014829444682956418
37.292682926829265,38.292682926829265,0.17103107547590277,0.1562142419758637,0.014816833500039185
37.26190476190476,38.26190476190476,0.17103107547590277,0.1562142419758637,0.014816833500039185
37.2093023255814,38.2093023255814,0.17121951915220307,0.15640631235548522,0.014813206796717986
37.11363636363637,38.11363636363637,0.17140659974633413,0.15659769492895995,0.014808904817374293
37.022222222222226,38.022222222222226,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.93478260869565,37.93478260869565,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.851063829787236,37.851063829787236,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.770833333333336,37.770833333333336,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.714285714285715,37.714285714285715,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.66,37.66,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.6078431372549,37.6078431372549,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.55769230769231,37.55769230769231,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.528301886792455,37.528301886792455,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.5,37.5,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.472727272727276,37.472727272727276,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.44642857142857,37.44642857142857,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.421052631578945,37.421052631578945,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.41379310344828,37.41379310344828,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.40677966101695,37.40677966101695,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.4,37.4,0.17140659974633413,0.15659769492895995,0.014808904817374293
36.377049180327866,37.377049180327866,0.17152319996600976,0.15669402831213372,0.014829171653876146
36.33870967741935,37.33870967741935,0.17163345563321544,0.1568081084611825,0.014825347172033066
36.285714285714285,37.285714285714285,0.17174369479950866,0.1569224424438763,0.014821252355632504
36.234375,37.234375,0.17174369479950866,0.1569224424438763,0.014821252355632504
36.16923076923077,37.16923076923077,0.17195133995493808,0.15713439512184993,0.014816944833088284
36.10606060606061,37.10606060606061,0.17195133995493808,0.15713439512184993,0.014816944833088284
36.04477611940298,37.04477611940298,0.17195133995493808,0.15713439512184993,0.014816944833088284
36.0,37.0,0.17195133995493808,0.15713439512184993,0.014816944833088284
