w,q,Tq,Tw,Ts,Pr(Sk)
0.0,0.0,0.040920688358796,0.020459739118879796,0.020460949239916242,0.24774774774774774
0.0,0.0,0.040920688358796,0.020459739118879796,0.020460949239916242,0.24774774774774774
0.0,0.0,0.040920688358796,0.020459739118879796,0.020460949239916242,0.24774774774774774
0.0,0.0,0.040920688358796,0.020459739118879796,0.020460949239916242,0.24774774774774774
0.0,0.0,0.040920688358796,0.020459739118879796,0.020460949239916242,0.24774774774774774
0.16666666666666666,0.3333333333333333,0.040920688358796,0.020459739118879796,0.020460949239916242,0.2477139578203408
0.2857142857142857,0.5714285714285714,0.040920688358796,0.020459739118879796,0.020460949239916242,0.2476898221579073
0.375,0.75,0.040920688358796,0.020459739118879796,0.020460949239916242,0.24767172041108215
0.4444444444444444,0.8888888888888888,0.040920688358796,0.020459739118879796,0.020460949239916242,0.2476576412746626
0.5,1.0,0.040920688358796,0.020459739118879796,0.020460949239916242,0.24764637796552696
0.5454545454545454,1.0909090909090908,0.040920688358796,0.020459739118879796,0.020460949239916242,0.2476371625307796
0.5,1.0833333333333333,0.04094015390241552,0.020465450898891898,0.020474703003523657,0.24762104588498016
0.46153846153846156,1.0769230769230769,0.04094015390241552,0.020465450898891898,0.020474703003523657,0.24760740872314987
0.42857142857142855,1.0714285714285714,0.04094015390241552,0.020465450898891898,0.020474703003523657,0.24759571972729533
0.4,1.0666666666666667,0.04094015390241552,0.020465450898891898,0.020474703003523657,0.2475855892642214
0.375,1.0625,0.04094015390241552,0.020465450898891898,0.020474703003523657,0.2475767251090317
0.4117647058823529,1.1176470588235294,0.04094015390241552,0.020465450898891898,0.020474703003523657,0.24756295305341408
0.4444444444444444,1.1666666666666667,0.04094015390241552,0.020465450898891898,0.020474703003523657,0.24755071122619843
0.47368421052631576,1.2105263157894737,0.04094015390241552,0.020465450898891898,0.020474703003523657,0.24753975801237385
0.5,1.25,0.04094015390241552,0.020465450898891898,0.020474703003523657,0.24752990011993176
0.5714285714285714,1.3333333333333333,0.04094015390241552,0.020465450898891898,0.020474703003523657,0.24751616774416604
0.5909090909090909,1.3636363636363635,0.040942162294019355,0.020456529816327597,0.020485632477691793,0.24750368376619722
0.6086956521739131,1.391304347826087,0.040942162294019355,0.020456529816327597,0.020485632477691793,0.24749228535153003
0.625,1.4166666666666667,0.040942162294019355,0.020456529816327597,0.020485632477691793,0.24748183680475178
0.64,1.44,0.040937548575851634,0.020458331661203494,0.02047921691464817,0.24749276741419435
0.6923076923076923,1.5,0.040937548575851634,0.020458331661203494,0.02047921691464817,0.24749896938933497
0.7407407407407407,1.5555555555555556,0.040937548575851634,0.020458331661203494,0.02047921691464817,0.2475047119589096
0.7857142857142857,1.6071428571428572,0.040937548575851634,0.020458331661203494,0.02047921691464817,0.2475100443449432
0.7931034482758621,1.6206896551724137,0.04093939194126543,0.020457186260168344,0.020482205681097126,0.24751500898021586
0.8333333333333334,1.6666666666666667,0.04093939194126543,0.020457186260168344,0.020482205681097126,0.24751627594569314
0.8709677419354839,1.7096774193548387,0.04093939194126543,0.020457186260168344,0.020482205681097126,0.2475273561911492
0.875,1.71875,0.04095261099251323,0.020462247337383523,0.02049036365512974,0.24754732190919781
0.8787878787878788,1.7272727272727273,0.04095261099251323,0.020462247337383523,0.02049036365512974,0.24756607758372828
0.8823529411764706,1.7352941176470589,0.04095261099251323,0.020462247337383523,0.02049036365512974,0.2475837299832864
0.8857142857142857,1.7428571428571429,0.04095261099251323,0.020462247337383523,0.02049036365512974,0.24760037367429832
0.8888888888888888,1.75,0.04095261099251323,0.020462247337383523,0.02049036365512974,0.2476160927158096
0.918918918918919,1.7837837837837838,0.04095261099251323,0.020462247337383523,0.02049036365512974,0.24763650468308193
