108401643,
95037968,
80669696,
103030926,
97307596,
108474318,
129425505,
129239513,
126228740,
135029904,
126478751,
123411269,
118350792,
95886796,
136133243,
142707823,
141338224,
137791916,
150480565,
126153193,
109165782,
129245084,
130647479,
128544445,
138508357,
128502088,
122335847,
113510273,
134674043,
129970572,
144628537,
139041756,
135436610,
78720597,
90755351,
88191206,
142113793,
109013181,
140409944,
111719586,
136130556,
119235039,
135120088,
120100478,
126948908,
112234471,
117015981,
108193090,
136242910,
98463242,
133993260,
127160411,
156980628,
133388249,
134132389,
132071568,
150885967,
148241304,
124368148,
143123274,
120216350,
93780531,
105937634,
129801173,
141765296,
137715446,
151378916,
134977904,
109762804,
101570400,
141888740,
134586533,
143055211,
140804911,
143082511,
130675900,
140338436,
119154413,
133236109,
116045495,
112906437,
139258880,
153981533,
125954817,
157376377,
123901034,
116733191,
141726008,
124259060,
147173145,
133303572,
105610521,
113441821,
130462901,
108296597,
143841350,
149828308,
121629173,
144687973,
134941342,
126823951,
147841492,
143328125,
122170447,
119722676,
128267064,
105013009,
105453675,
154401152,
146583807,
163184824,
161254507,
136931374,
110379526,
115808636,
125019033,
122085393,
136696244,
136726526,
120178995,
139975495,
122278093,
126678952,
137736199,
111945506,
128105904,
123998725,
144160403,
156559904,
119797094,
100524241,
137209123,
129663261,
119682352,
112978299,
150386017,
127915468,
141814054,
121723793,
117963734,
127997762,
118727230,
142345909,
128114859,
135099996,
125450159,
112121351,
129434142,
116388470,
134978642,
111353778,
133437294,
155532616,
121554216,
163594604,
102563901,
123995528,
142958768,
132348962,
132328899,
128692877,
132117372,
137465290,
118105794,
129807972,
124461856,
125208860,
128932274,
151084384,
115941603,
132318211,
127576561,
125033786,
117626657,
125076993,
112766771,
101214433,
130731053,
128186465,
126508689,
143636426,
149471802,
104782677,
104119251,
119126297,
113259837,
125039166,
122706359,
105244437,
111693493,
111745621,
133578531,
125014335,
139138902,
102477135,
130584460,
106161630,
126376704,
123499401,
128805633,
128185844,
135549072,
132222675,
128921218,
134729450,
102596783,
124032572,
114803944,
120157940,
126276247,
93005768,
120146741,
124366128,
146851132,
87957771,
87055444,
102224382,
107596124,
104930074,
112366730,
113508032,
115908239,
138454094,
136698183,
114771237,
106333532,
88694435,
88536618,
102512838,
131723729,
123474907,
125971687,
123440928,
122080590,
128950484,
137476774,
117354678,
125282715,
101063047,
132235854,
116499401,
145272487,
107702049,
121176038,
125034815,
126359055,
116013592,
108765199,
96798972,
84968851,
58275316,
97482372,
80922543,
100170189,
122407114,
115153447,
123537304,
100738985,
125683159,
129513772,
127563392,
131384725,
112886870,
135103333,
124141207,
137121263,
104263069,
120474526,
114262669,
140160763,
135616861,
128850499,
119931138,
119695099,
137341311,
104981159,
114931655,
140717693,
111040738,
116743343,
135012405,
116035249,
74046059,
130102248,
108477476,
123258082,
135799067,
124612333,
131028844,
132580736,
109442869,
114373146,
127421604,
138591709,
95852469,
136500395,
113361593,
139743858,
134174954,
124471099,
125620959,
140007151,
150537619,
131396863,
131788618,
103973287,
128661094,
113966840,
131944179,
138053884,
121658076,
110619493,
85894907,
133197528,
120645391,
116182247,
127698802,
129958944,
139285624,
139867349,
125314590,
113299678,
123545778,
136355149,
124336322,
137153386,
129736166,
145079964,
151749608,
148381757,
122925682,
138383476,
125907741,
157562857,
131283317,
109155808,
117011748,
135410734,
127827666,
135310217,
135741127,
137945750,
121712786,
143115985,
145004646,
137868088,
148226654,
141171848,
144073046,
136583911,
146284675,
152801812,
138313195,
139887703,
139592499,
133384959,
97142366,
136134655,
126015086,
116417330,
144122974,
120056052,
122650712,
118766651,
135743065,
119247775,
138235748,
156580295,
124168691,
135477074,
118035560,
139902339,
134081453,
129830778,
122094386,
101857429,
118855078,
103731242,
146298624,
134851483,
144201875,
136233465,
125718307,
152394765,
162465162,
113901615,
123239103,
126419004,
119459055,
129775890,
126897338,
137474019,
112428686,
118526197,
141249135,
145944689,
140678647,
129353800,
93055174,
127227455,
133202773,
141667355,
108747171,
119918239,
135552564,
106424680,
128958093,
145000756,
143893829,
147016875,
142116543,
153078485,
136869654,
134163750,
129027572,
149416228,
129460705,
136399882,
122093441,
135721747,
118358704,
125249516,
148431844,
121433330,
101743517,
129657591,
141939703,
138812046,
137985869,
122966908,
116827928,
117835505,
126496599,
129501318,
124509606,
135365170,
129219228,
145907670,
117099232,
129231757,
119738046,
141261469,
136345521,
121170293,
122241061,
116267844,
120337883,
80513787,
102119943,
147242705,
130776595,
124718226,
128884493,
148696820,
117437979,
141951523,
135387399,
117054492,
125489657,
150307604,
115989294,
132232764,
127941056,
116778922,
129534225,
136307527,
125811475,
125587804,
149947439,
118384406,
108746139,
110138774,
115299523,
138833269,
132472893,
124182694,
106004314,
122904010,
135782870,
132757263,
137047185,
138850765,
137156829,
148700675,
118580625,
140741391,
130869173,
136592428,
124675475,
145038197,
118782983,
156967601,
116538278,
139803583,
127746637,
127247668,
118890776,
143661377,
134027241,
123897072,
114609499,
107777617,
135542261,
127132900,
123362213,
152805783,
132226175,
131452947,
113881604,
163589348,
122026103,
117580038,
116390164,
129257891,
140958566,
144689906,
138661419,
107686293,
116487020,
137430242,
142584187,
123692966,
140451176,
123576088,
124073029,
134817861,
141762981,
144872767,
150592295,
150130197,
109014482,
140709221,
136438482,
115553222,
129921959,
126882745,
141071195,
97364849,
123617510,
130696671,
152575392,
114361947,
131252649,
105454067,
138891526,
124992590,
117459295,
112044278,
139385099,
128345955,
143115263,
139980084,
95786070,
144161547,
139190326,
141613936,
108965051,
107248252,
141635214,
131573051,
131653907,
124104010,
128812598,
142149198,
128445293,
149571748,
131111946,
133449932,
133361142,
156486965,
119758321,
138696981,
131118423,
131774780,
125277037,
146419982,
121620018,
122466738,
109672371,
141897381,
159468112,
124179404,
141036422,
128066434,
143279312,
160435687,
133165516,
122766470,
134657467,
133450961,
153964083,
138064912,
111590973,
127880940,
143456256,
147187710,
116422062,
125374745,
129994474,
141201752,
148396958,
128734085,
121280660,
126184217,
128034452,
116859900,
136147403,
100745264,
126448227,
117381154,
151324994,
155514814,
142345378,
109526217,
130016040,
128395654,
115549282,
117765543,
113753188,
143113540,
115811187,
127987920,
127378323,
131328919,
