Tq_IO, Tq_CPU, Tw_IO, Tw_CPU, Ts_IO, Ts_CPU, q, w
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,79.0,78.0
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,79.5,78.5
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,79.66666666666667,78.66666666666667
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,79.75,78.75
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,80.0,79.0
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,80.16666666666667,79.16666666666667
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,80.85714285714286,79.85714285714286
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,81.375,80.375
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,81.88888888888889,80.88888888888889
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,82.3,81.3
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,82.72727272727273,81.72727272727273
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,83.16666666666667,82.16666666666667
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,83.53846153846153,82.53846153846153
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,83.92857142857143,82.92857142857143
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,84.26666666666667,83.26666666666667
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,84.625,83.625
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,85.0,84.0
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,85.44444444444444,84.44444444444444
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,85.89473684210526,84.89473684210526
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,86.3,85.3
-3.0734711545104716,-4.510207467775155,-3.920254584150028,-4.513066596276941,0.8467834296395566,0.002859128501786707,86.66666666666667,85.66666666666667
-3.0734711545104716,-4.605250104991625,-3.920254584150028,-4.60810870104148,0.8467834296395566,0.0028585960498552806,87.04545454545455,86.04545454545455
-3.0734711545104716,-5.04427207603162,-3.920254584150028,-5.0471023335611,0.8467834296395566,0.0028302575294805,87.34782608695652,86.34782608695652
-3.0734711545104716,-5.04427207603162,-3.920254584150028,-5.0471023335611,0.8467834296395566,0.0028302575294805,87.625,86.625
-3.0734711545104716,-5.04427207603162,-3.920254584150028,-5.0471023335611,0.8467834296395566,0.0028302575294805,87.92,86.92
-3.0734711545104716,-5.04427207603162,-3.920254584150028,-5.0471023335611,0.8467834296395566,0.0028302575294805,88.1923076923077,87.1923076923077
-3.0734711545104716,-5.04427207603162,-3.920254584150028,-5.0471023335611,0.8467834296395566,0.0028302575294805,88.48148148148148,87.48148148148148
-3.0734711545104716,-5.04427207603162,-3.920254584150028,-5.0471023335611,0.8467834296395566,0.0028302575294805,88.82142857142857,87.82142857142857
-3.0734711545104716,-5.04427207603162,-3.920254584150028,-5.0471023335611,0.8467834296395566,0.0028302575294805,89.17241379310344,88.17241379310344
-3.0734711545104716,-5.04427207603162,-3.920254584150028,-5.0471023335611,0.8467834296395566,0.0028302575294805,89.53333333333333,88.53333333333333
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,89.90322580645162,88.90322580645162
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,90.25,89.25
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,90.57575757575758,89.57575757575758
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,90.91176470588235,89.91176470588235
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,91.22857142857143,90.22857142857143
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,91.52777777777777,90.52777777777777
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,91.8108108108108,90.8108108108108
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,92.10526315789474,91.10526315789474
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,92.38461538461539,91.38461538461539
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,92.675,91.675
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,92.95121951219512,91.95121951219512
-3.0734711545104716,-5.2300448867916485,-3.920254584150028,-5.232874735331484,0.8467834296395566,0.0028298485398369545,93.21428571428571,92.21428571428571
